number,title,state,created_at,closed_at,author,url,ai_summary
15057,[BUG] Sonnet 1M context window unavailable on Max 20x subscription - regression from ~2 weeks ago,open,"Dec 22, 2025",,zamabama,https://github.com/anthropics/claude-code/issues/15057,Sonnet 1M context window unavailable for Max 20x subscribers despite working two weeks ago; regression in access.
15060,[BUG] Filesystem Connector Write Operations Failing Silently,open,"Dec 22, 2025",,i-am-matt-fairchild,https://github.com/anthropics/claude-code/issues/15060,Filesystem Connector write operations fail silently without error messages or user feedback.
15065,Skill takes precedence over slash command when both have the same name,open,"Dec 22, 2025",,rridngs,https://github.com/anthropics/claude-code/issues/15065,"Slash commands are incorrectly prioritized below skills when both share the same name, preventing users from invoking the intended slash command."
15068,[BUG] `claude update` fails with bun error from `watch`,open,"Dec 22, 2025",,samth,https://github.com/anthropics/claude-code/issues/15068,`claude update` command fails due to a watch error on settings.local.js file in bun.
15077,[BUG] Adding a local MCP server with additional arguments does not work in PowerShell (on Windows),open,"Dec 22, 2025",,josmartin,https://github.com/anthropics/claude-code/issues/15077,Adding local MCP server with arguments fails in PowerShell on Windows due to argument parsing issues.
15078,[BUG] `Enter` should not send suggested prompt if an image is attached,open,"Dec 22, 2025",,tylerlaprade,https://github.com/anthropics/claude-code/issues/15078,Pressing Enter sends suggested prompt instead of attaching image when image is selected.
15079,[BUG] File locking on windows,open,"Dec 22, 2025",,rretzko,https://github.com/anthropics/claude-code/issues/15079,"Claude Code crashes randomly on Windows, possibly due to file locking issues in the .claude/debug directory."
15083,[Bug] Subagents fail to reliably understand and use the TaskOutput tool,open,"Dec 22, 2025",,ariccio,https://github.com/anthropics/claude-code/issues/15083,Subagents frequently misuse TaskOutput tool as bash command instead of understanding its proper purpose.
15112,ENXIO error when using --mcp-config or --settings flags in VS Code/Cursor terminal,open,"Dec 23, 2025",,mark-goodfire,https://github.com/anthropics/claude-code/issues/15112,Claude Code crashes with ENXIO error when using `--mcp-config` or `--settings` flags in VS Code/Cursor terminal.
15125,[FEATURE] Support targeting specific Chrome instances/profiles for Claude in Chrome integration,open,"Dec 23, 2025",,johnhenry,https://github.com/anthropics/claude-code/issues/15125,Request ability to specify which Chrome instance or profile Claude should target when multiple instances are running.
15128,"[BUG] Shell snapshots export empty PATH on Windows (Git Bash), breaking command execution",open,"Dec 23, 2025",,JIA-ss,https://github.com/anthropics/claude-code/issues/15128,"Shell snapshots on Windows Git Bash export empty PATH, breaking all subsequent command execution."
15130,You've hit your limit · resets 10am (Europe/Kiev),open,"Dec 23, 2025",,podarok,https://github.com/anthropics/claude-code/issues/15130,"Update timezone name from ""Kiev"" to ""Kyiv"" to match underlying libraries and reflect current Ukrainian naming conventions."
15134,[Bug] Release notes missing for version 2.0.75,open,"Dec 23, 2025",,inromualdo,https://github.com/anthropics/claude-code/issues/15134,Version 2.0.75 published to npm lacks corresponding GitHub release and release notes.
15135,[BUG] No subagents available in 'claude mcp serve',open,"Dec 23, 2025",,lambadalambda,https://github.com/anthropics/claude-code/issues/15135,`claude mcp serve` command fails to load any available subagents regardless of configuration type specified.
15136,[BUG] Claude fails to invoke Skills immediately despite explicit instructions,open,"Dec 23, 2025",,umagne,https://github.com/anthropics/claude-code/issues/15136,"Claude ignores explicit instructions to invoke Skills immediately, failing to follow documented behavior for skill activation."
15137,Authentication token expiration causes request failures even after re-authentication,open,"Dec 23, 2025",,MattHero1234,https://github.com/anthropics/claude-code/issues/15137,Authentication tokens expire during use; re-authentication succeeds but subsequent requests still fail with 403 errors.
15148,LSP plugin lspServers config not being processed from marketplace.json,open,"Dec 23, 2025",,giovannirco,https://github.com/anthropics/claude-code/issues/15148,"LSP server configurations from marketplace.json plugin entries aren't being read or processed during plugin loading, leaving installed LSP plugins non-functional."
15159,disabled: true flag in mcpServers should set default state for new projects,open,"Dec 23, 2025",,lucasgazevedo,https://github.com/anthropics/claude-code/issues/15159,Global `disabled: true` flag for MCP servers should set default state for new projects instead of requiring manual reconfiguration.
15168,"[BUG] LSP plugin system not connecting to language servers - always returns ""No LSP server available""",open,"Dec 23, 2025",,gustavo-cerqueira,https://github.com/anthropics/claude-code/issues/15168,"LSP plugin system fails to connect to language servers, always returning ""No LSP server available"" error."
15172,[BUG] Claude Code VSCode extension is 2x-4x slower in code-server (VSCode in the browser) vs local VSCode or CLI,open,"Dec 23, 2025",,bluelight773,https://github.com/anthropics/claude-code/issues/15172,Claude Code extension runs 2x-4x slower in code-server (browser VSCode) compared to local VSCode or CLI.
15173,[Bug] All Claude Code sessions share single Chrome tab group instead of separate groups,open,"Dec 23, 2025",,neonwatty,https://github.com/anthropics/claude-code/issues/15173,Multiple Claude Code instances incorrectly share one Chrome tab group instead of creating separate groups per session.
15178,Plugin skills not injected into `<available_skills>` context,open,"Dec 23, 2025",,moltar,https://github.com/anthropics/claude-code/issues/15178,"Plugin skills load and execute but aren't listed in the AI's available skills context, preventing the AI from knowing or suggesting them."
15180,[BUG] BUG REPORT: Claude Desktop Projects - Filesystem MCP Freeze,open,"Dec 23, 2025",,Adapa2025,https://github.com/anthropics/claude-code/issues/15180,Claude Desktop freezes when using Filesystem MCP server in Projects feature on Windows.
15191,[Bug] Context leak with background subagents causing unexpected context limit crash,open,"Dec 23, 2025",,miethe,https://github.com/anthropics/claude-code/issues/15191,"Background subagents leak context in main thread, causing unexpected context limit crash when multiple subagents complete."
15193,Multi-Session Support for Claude in Chrome (Tab Group Isolation),open,"Dec 23, 2025",,alarconm,https://github.com/anthropics/claude-code/issues/15193,User requests isolating Claude Code instances in Chrome tab groups to prevent conflicts when running multiple simultaneous swarms.
15195,[BUG] Launching chrome native host fails on NixOS due to hardcoded path,open,"Dec 23, 2025",,enolan,https://github.com/anthropics/claude-code/issues/15195,Chrome native host launch fails on NixOS due to hardcoded `/bin/bash` shebang path.
15199,[BUG] CLI output formatting artifacts break copy/paste - workarounds waste tokens,open,"Dec 23, 2025",,pentafive,https://github.com/anthropics/claude-code/issues/15199,"CLI adds unwanted formatting (indentation, hard line breaks) to output, breaking copy/paste functionality across platforms."
15202,LSP servers from plugins not registered - timing bug in initialization,open,"Dec 23, 2025",,oleksiitrotchenko,https://github.com/anthropics/claude-code/issues/15202,Plugin LSP servers not registering due to initialization timing—server manager loads before plugins finish loading.
15205,[Bug] Anthropic API Error: Invalid tool_result block on conversation resume,open,"Dec 24, 2025",,simonstrumse,https://github.com/anthropics/claude-code/issues/15205,Resuming conversation causes tool_result validation error due to missing corresponding tool_use block in message history.
15208,[FEATURE] SSH Connector for Claude Code for Web,open,"Dec 24, 2025",,macheteYetiLWAF,https://github.com/anthropics/claude-code/issues/15208,User requests SSH connector support for Claude Code's web interface to enable workflows on self-managed servers without GitHub dependency.
15237,[BUG] ask permission rules don't take precedence over allow when Bash is in allow list,open,"Dec 24, 2025",,Jer-y,https://github.com/anthropics/claude-code/issues/15237,Ask permission rules don't override allow rules when Bash is in the allow list.
15248,[BUG] Glob fails silently when ripgrep hits permission denied on any subdirectory,open,"Dec 24, 2025",,Null-Sound,https://github.com/anthropics/claude-code/issues/15248,Glob tool silently fails when ripgrep encounters permission denied errors on subdirectories despite matching files existing.
15257,Opus Model : Antivirus detected as misbehavior,open,"Dec 24, 2025",,mantrasoftech,https://github.com/anthropics/claude-code/issues/15257,Antivirus software flags Claude's modifications to CSHTML files as malicious behavior when project is running.
15264,Crash: EPERM error when killing background shell process,open,"Dec 24, 2025",,jhinrichsen,https://github.com/anthropics/claude-code/issues/15264,Claude Code crashes with EPERM error when attempting to kill background shell processes.
15272,[FEATURE] Add Termius Support for `/terminal-setup` Command,open,"Dec 24, 2025",,do-not-do-that,https://github.com/anthropics/claude-code/issues/15272,Request to add Termius terminal emulator support for the `/terminal-setup` command.
15274,[BUG] `ANTHROPIC_BASE_URL` ignored during setup,open,"Dec 24, 2025",,wisepotato,https://github.com/anthropics/claude-code/issues/15274,"Custom `ANTHROPIC_BASE_URL` environment variable is ignored during Claude Code initialization, causing connection failures."
15285,Bug: `--resume` session shows wrong image content when reading new files with unique paths,open,"Dec 24, 2025",,CameronImmesoete,https://github.com/anthropics/claude-code/issues/15285,Resume sessions incorrectly display previously cached image content instead of newly specified image files with unique paths.
