number,title,state,created_at,closed_at,author,url,ai_summary
24691,[BUG] Streaming text disappears entirely when followed by tool calls in same response,open,"Feb 10, 2026",,Nanolucas,https://github.com/anthropics/claude-code/issues/24691,Streaming text disappears entirely when followed by tool calls in same response
24686,"[BUG] Plans made in plan mode are ""lost"" after compacting context",open,"Feb 10, 2026",,speeder,https://github.com/anthropics/claude-code/issues/24686,"Plans made in plan mode are ""lost"" after compacting context. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat"
24682,[Feature Request] Add option to reuse existing Claude Code sessions instead of always creating new ones,open,"Feb 10, 2026",,jwidar,https://github.com/anthropics/claude-code/issues/24682,[Feature Request] Add option to reuse existing Claude Code sessions instead of always creating new ones
24663,"[BUG] Corrupted final JSONL entry after streaming fallback (""Content block is not a input_json block"")",open,"Feb 10, 2026",,icycrystal4,https://github.com/anthropics/claude-code/issues/24663,"Corrupted final JSONL entry after streaming fallback (""Content block is not a input_json block"")"
24662,[BUG] Session becomes permanently unrecoverable after empty text content block during streaming,open,"Feb 10, 2026",,liviuolos,https://github.com/anthropics/claude-code/issues/24662,Session becomes permanently unrecoverable after empty text content block during streaming
24652,[BUG] Team Agent Error: Sibling tool call errored,open,"Feb 10, 2026",,omerson-cruz,https://github.com/anthropics/claude-code/issues/24652,Team Agent Error: Sibling tool call errored. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24649,[BUG]  MCP server processes not cleaned up on exit (process accumulation),open,"Feb 10, 2026",,madrus,https://github.com/anthropics/claude-code/issues/24649,MCP server processes not cleaned up on exit (process accumulation)
24643,[BUG] Code and other text is rendered without scroll,open,"Feb 10, 2026",,tobiasgardner,https://github.com/anthropics/claude-code/issues/24643,Code and other text is rendered without scroll. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24636,[FEATURE] VS Code extension to run custom claude bash command on start,open,"Feb 10, 2026",,mirzadelic,https://github.com/anthropics/claude-code/issues/24636,VS Code extension to run custom claude bash command on start
24617,[BUG] VS Codium extension ignores model configuration and defaults to Opus 4.1,open,"Feb 10, 2026",,daviddelven,https://github.com/anthropics/claude-code/issues/24617,VS Codium extension ignores model configuration and defaults to Opus 4.1
24611,[FEATURE] Agent SDK: Secure local server mode with authentication for browser-based agents,open,"Feb 10, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/24611,Agent SDK: Secure local server mode with authentication for browser-based agents
24609,[FEATURE] Agent SDK: Add HTTP/WebSocket transport for web application backends,open,"Feb 10, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/24609,Agent SDK: Add HTTP/WebSocket transport for web application backends
24608,[FEATURE] Add example web application using Agent SDK with browser-based tool approval,open,"Feb 10, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/24608,Add example web application using Agent SDK with browser-based tool approval
24607,[BUG] Python Agent SDK: `can_use_tool` requires streaming mode and dummy PreToolUse hook workaround,open,"Feb 10, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/24607,Python Agent SDK: `can_use_tool` requires streaming mode and dummy PreToolUse hook workaround
24605,[Feature Request] True session isolation with session_id in ClaudeSDKClient.query(),open,"Feb 10, 2026",,cdxiaodong,https://github.com/anthropics/claude-code/issues/24605,[Feature Request] True session isolation with session_id in ClaudeSDKClient.query()
24602,[DOCS] Agent SDK authentication restriction should be more prominent than a Note box in step 2,open,"Feb 10, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/24602,[DOCS] Agent SDK authentication restriction should be more prominent than a Note box in step 2
24601,[DOCS] Security page should warn about DNS rebinding risks for local agent servers,open,"Feb 10, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/24601,[DOCS] Security page should warn about DNS rebinding risks for local agent servers
24600,[DOCS] Branding guidelines should address third-party projects that wrap Claude Code CLI,open,"Feb 10, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/24600,[DOCS] Branding guidelines should address third-party projects that wrap Claude Code CLI
24598,[DOCS] Headless page should cross-link to Agent SDK streaming and user-input docs,open,"Feb 10, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/24598,[DOCS] Headless page should cross-link to Agent SDK streaming and user-input docs
24596,[DOCS] CLI `--output-format stream-json` lacks event type reference,open,"Feb 10, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/24596,[DOCS] CLI `--output-format stream-json` lacks event type reference
24594,[DOCS] `--input-format stream-json` usage is undocumented beyond the CLI flags table,open,"Feb 10, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/24594,[DOCS] `--input-format stream-json` usage is undocumented beyond the CLI flags table
24593,[BUG] Claude-in-Chrome: Browser extension persistently fails to connect from CLI,open,"Feb 10, 2026",,NandoTheessen,https://github.com/anthropics/claude-code/issues/24593,Claude-in-Chrome: Browser extension persistently fails to connect from CLI
24589,[DOCS] No documentation for disabling auto-compaction,open,"Feb 10, 2026",,carrotRakko,https://github.com/anthropics/claude-code/issues/24589,[DOCS] No documentation for disabling auto-compaction. Documentation Type Missing documentation (feature not documented) Documentation Location Section/Topic Auto-compaction configuration Current Documentation The Settings page documents `CLAUDE_AUTOCOMPA
24587,[BUG] [CRITICAL] Cursor invisible in input field - cannot see typing position,open,"Feb 10, 2026",,bennykyud,https://github.com/anthropics/claude-code/issues/24587,[CRITICAL] Cursor invisible in input field - cannot see typing position
24585,[MODEL] Opus 4.6 continuously stuck in explore and thinking loops (Claude Code),open,"Feb 10, 2026",,nullbio,https://github.com/anthropics/claude-code/issues/24585,Opus 4.6 continuously stuck in explore and thinking loops (Claude Code)
24583,"Single Claude process consumed 36 GB on 18 GB machine, triggering Jetsam OOM kill (v2.1.37)",open,"Feb 10, 2026",,Piesson,https://github.com/anthropics/claude-code/issues/24583,"Single Claude process consumed 36 GB on 18 GB machine, triggering Jetsam OOM kill (v2.1.37)"
24575,[BUG] BUN_BE_BUN=1 does not work,open,"Feb 10, 2026",,kk-mats,https://github.com/anthropics/claude-code/issues/24575,BUN_BE_BUN=1 does not work. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24574,[FEATURE] Welcome/What's New banner dismisses too quickly — add manual dismiss or configurable duration,open,"Feb 10, 2026",,terry-li-hm,https://github.com/anthropics/claude-code/issues/24574,Welcome/What's New banner dismisses too quickly — add manual dismiss or configurable duration
24573,[Bug] Claude Code overrides user default SHELL environment variable,open,"Feb 10, 2026",,smartwatermelon,https://github.com/anthropics/claude-code/issues/24573,[Bug] Claude Code overrides user default SHELL environment variable
24571,Subagent SessionEnd crash: classifyHandoffIfNeeded is not defined,open,"Feb 10, 2026",,jonschull,https://github.com/anthropics/claude-code/issues/24571,Subagent SessionEnd crash: classifyHandoffIfNeeded is not defined
24566,Intermittent agent failure: classifyHandoffIfNeeded is not defined,open,"Feb 10, 2026",,flyctrobin,https://github.com/anthropics/claude-code/issues/24566,Intermittent agent failure: classifyHandoffIfNeeded is not defined
24565,[BUG],open,"Feb 10, 2026",,vsisnet,https://github.com/anthropics/claude-code/issues/24565,Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24564,"Shell snapshot subprocesses leaked on every session start (orphaned zsh/bash, zombies)",open,"Feb 10, 2026",,mark-liu,https://github.com/anthropics/claude-code/issues/24564,"Shell snapshot subprocesses leaked on every session start (orphaned zsh/bash, zombies)"
24562,[BUG] CPU without AVX → Bun crashes → SIGILL,open,"Feb 10, 2026",,vsisnet,https://github.com/anthropics/claude-code/issues/24562,CPU without AVX → Bun crashes → SIGILL. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24561,[BUG] Making tool calls to Atlassian MCP with tool search enabled results in a 500,open,"Feb 10, 2026",,jds2501-cs,https://github.com/anthropics/claude-code/issues/24561,Making tool calls to Atlassian MCP with tool search enabled results in a 500
24556,plugin-dev skill-development: document hyphenated naming requirement for skill names,open,"Feb 10, 2026",,c2keesey,https://github.com/anthropics/claude-code/issues/24556,plugin-dev skill-development: document hyphenated naming requirement for skill names
24543,Feature Request: Customizable Status Bar with live context data,open,"Feb 09, 2026",,Schnitti-create,https://github.com/anthropics/claude-code/issues/24543,Feature Request: Customizable Status Bar with live context data
24537,[FEATURE] Agent Hierarchy Dashboard — unified real-time visualization for multi-agent workflows (TUI + Desktop),open,"Feb 09, 2026",,woodrowpearson,https://github.com/anthropics/claude-code/issues/24537,Agent Hierarchy Dashboard — unified real-time visualization for multi-agent workflows (TUI + Desktop)
24534,[BUG] Archived Code sessions not visible in Archive filter on Claude Desktop (Windows),open,"Feb 09, 2026",,falcon75423-ui,https://github.com/anthropics/claude-code/issues/24534,Archived Code sessions not visible in Archive filter on Claude Desktop (Windows)
24529,Hook executor doesn't set CLAUDE_PLUGIN_ROOT environment variable,open,"Feb 09, 2026",,rexplx,https://github.com/anthropics/claude-code/issues/24529,Hook executor doesn't set CLAUDE_PLUGIN_ROOT environment variable
